jmpst;Station_name;Lat_fixed;Long_fixed;myear;sdate;stime;rlabo;seqno;subno;speci;latitude;longitude;latdg;latmi;latmf;londg;lonmi;lonmf;inorb;noinp;lnmin;lnmax;lnmea;lnstd;wtmin;wtmax;wtmea;wtstd;shlwtx;tiswtx;qeorw;cmnt1.x;cmnt2.x;cmnt3.x;cmnt4.x;cmnt5.x
52A;Eitrheimsneset, Inner Sørfjord;60,09677; 6,532933;2013;20131028;NA;NIVA;  520;3;MYTI EDU;60,09; 6,53;NA; 5;NA;NA;NA;NA;B; 50;40;49;45,90; 3,00;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
56A;Kvalnes, Mid Sørfjord;60,22050; 6,602000;2013;20131029;NA;NIVA;  560;1;MYTI EDU;60,22; 6,60;NA;13;NA;NA;NA;NA;B;100;20;29;24,70; 2,90;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
56A;Kvalnes, Mid Sørfjord;60,22050; 6,602000;2013;20131029;NA;NIVA;  560;2;MYTI EDU;60,22; 6,60;NA;13;NA;NA;NA;NA;B; 40;31;39;36,10; 2,20;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
56A;Kvalnes, Mid Sørfjord;60,22050; 6,602000;2013;20131029;NA;NIVA;  560;3;MYTI EDU;60,22; 6,60;NA;13;NA;NA;NA;NA;B; 30;40;49;43,80; 2,40;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
57A;Krossanes, Outer Sørfjord;60,38707; 6,689524;2013;20131029;NA;NIVA;  570;1;MYTI EDU;60,00; 6,00;NA;23;NA;NA;NA;NA;B;100;21;29;25,90; 2,40;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
57A;Krossanes, Outer Sørfjord;60,38707; 6,689524;2013;20131029;NA;NIVA;  570;2;MYTI EDU;60,00; 6,00;NA;23;NA;NA;NA;NA;B; 50;30;39;34,00; 3,30;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
57A;Krossanes, Outer Sørfjord;60,38707; 6,689524;2013;20131029;NA;NIVA;  570;3;MYTI EDU;60,00; 6,00;NA;23;NA;NA;NA;NA;B; 50;40;49;43,70; 2,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
61A;NA;NA;NA;2013;20131029;NA;NIVA;  610;1;MYTI EDU;60,42; 6,40;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
62A;NA;NA;NA;2013;20131029;NA;NIVA;  620;1;MYTI EDU;60,43; 6,41;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
63A;Ranaskjer, Ålvik, Hardangerfjord;60,42096; 6,405020;2013;20131029;NA;NIVA;  630;1;MYTI EDU;60,00; 6,00;NA;25;NA;NA;NA;NA;B;100;20;29;25,20; 2,90;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
63A;Ranaskjer, Ålvik, Hardangerfjord;60,42096; 6,405020;2013;20131029;NA;NIVA;  630;2;MYTI EDU;60,00; 6,00;NA;25;NA;NA;NA;NA;B; 50;30;39;34,70; 2,80;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
63A;Ranaskjer, Ålvik, Hardangerfjord;60,42096; 6,405020;2013;20131029;NA;NIVA;  630;3;MYTI EDU;60,00; 6,00;NA;25;NA;NA;NA;NA;B; 50;40;49;43,80; 2,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
64A;Utne, Outer Sørfjord;60,42390; 6,622300;2013;20131029;NA;NIVA;  640;1;MYTI EDU;60,42; 6,62;NA;NA;NA;NA;NA;NA;B;100;20;29;25,90; 2,60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
64A;Utne, Outer Sørfjord;60,42390; 6,622300;2013;20131029;NA;NIVA;  640;2;MYTI EDU;60,42; 6,62;NA;NA;NA;NA;NA;NA;B; 50;30;39;34,60; 3,40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
64A;Utne, Outer Sørfjord;60,42390; 6,622300;2013;20131029;NA;NIVA;  640;3;MYTI EDU;60,42; 6,62;NA;NA;NA;NA;NA;NA;B; 50;41;49;43,70; 2,60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65A;Vikingneset, Mid Hardangerfjord;60,24233; 6,152667;2013;20131029;NA;NIVA;  650;1;MYTI EDU;60,24; 6,15;NA;14;NA;NA;NA;NA;B;100;21;29;25,80; 2,10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
65A;Vikingneset, Mid Hardangerfjord;60,24233; 6,152667;2013;20131029;NA;NIVA;  650;2;MYTI EDU;60,24; 6,15;NA;14;NA;NA;NA;NA;B; 50;30;39;34,30; 2,70;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
65A;Vikingneset, Mid Hardangerfjord;60,24233; 6,152667;2013;20131029;NA;NIVA;  650;3;MYTI EDU;60,24; 6,15;NA;14;NA;NA;NA;NA;B; 50;40;49;44,50; 3,10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
69A;Terøya, Outer Hardangerfjord;59,98400; 5,754500;2013;20131029;NA;NIVA;  690;1;MYTI EDU;59,00; 5,00;NA;58;NA;NA;NA;NA;B;100;20;29;25,80; 2,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
69A;Terøya, Outer Hardangerfjord;59,98400; 5,754500;2013;20131029;NA;NIVA;  690;2;MYTI EDU;59,00; 5,00;NA;58;NA;NA;NA;NA;B; 50;32;39;35,30; 2,00;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
69A;Terøya, Outer Hardangerfjord;59,98400; 5,754500;2013;20131029;NA;NIVA;  690;3;MYTI EDU;59,00; 5,00;NA;58;NA;NA;NA;NA;B; 50;40;49;42,60; 2,70;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
71A;Bjørkøya, Langesundfjord;59,02333; 9,753667;2013;20131018;NA;NIVA;  710;1;MYTI EDU;59,02; 9,75;NA; 1;NA;NA;NA;NA;B; 20;62;77;69,40; 3,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
71A;Bjørkøya, Langesundfjord;59,02333; 9,753667;2013;20131018;NA;NIVA;  710;2;MYTI EDU;59,02; 9,75;NA; 1;NA;NA;NA;NA;B; 20;60;79;69,70; 5,10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
71A;Bjørkøya, Langesundfjord;59,02333; 9,753667;2013;20131018;NA;NIVA;  710;3;MYTI EDU;59,02; 9,75;NA; 1;NA;NA;NA;NA;B; 20;56;78;70,10; 5,20;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
76A2;Risøya, Risør;58,73270; 9,281040;2013;20131002;NA;NIVA;  760;1;MYTI EDU;58,73; 9,28;NA;NA;NA;NA;NA;NA;B; 19;35;81;66,50;10,20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
76A2;Risøya, Risør;58,73270; 9,281040;2013;20131002;NA;NIVA;  760;2;MYTI EDU;58,73; 9,28;NA;NA;NA;NA;NA;NA;B; 19;40;83;67,20; 9,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
76A2;Risøya, Risør;58,73270; 9,281040;2013;20131002;NA;NIVA;  760;3;MYTI EDU;58,73; 9,28;NA;NA;NA;NA;NA;NA;B; 19;45;85;68,00; 8,20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
91A2;Ørland area, Outer Trondheimsfjord;63,65144; 9,563860;2013;20130924;NA;NIVA;  910;1;MYTI EDU;63,65; 9,56;NA;NA;NA;NA;NA;NA;B; 72;30;39;35,40; 2,90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
91A2;Ørland area, Outer Trondheimsfjord;63,65144; 9,563860;2013;20130924;NA;NIVA;  910;2;MYTI EDU;63,65; 9,56;NA;NA;NA;NA;NA;NA;B; 58;41;56;48,10; 3,70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
91A2;Ørland area, Outer Trondheimsfjord;63,65144; 9,563860;2013;20130924;NA;NIVA;  910;3;MYTI EDU;63,65; 9,56;NA;NA;NA;NA;NA;NA;B; 45;42;58;48,10; 4,20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97A2;Mjelle, Bodø area;67,41271;14,621928;2013;20130831;NA;NIVA;  970;1;MYTI EDU;67,41;14,62;NA;NA;NA;NA;NA;NA;B;230;20;29;25,20; 2,30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97A2;Mjelle, Bodø area;67,41271;14,621928;2013;20130831;NA;NIVA;  970;2;MYTI EDU;67,41;14,62;NA;NA;NA;NA;NA;NA;B; 89;30;39;33,90; 2,80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97A2;Mjelle, Bodø area;67,41271;14,621928;2013;20130831;NA;NIVA;  970;3;MYTI EDU;67,41;14,62;NA;NA;NA;NA;NA;NA;B; 50;41;49;45,20; 2,70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
98A2;Svolvær airport area;68,24917;14,662700;2013;20130923;NA;NIVA;  980;1;MYTI EDU;68,24;14,00;NA;15;NA;NA;NA;NA;B; 94;30;47;35,00; 4,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
98A2;Svolvær airport area;68,24917;14,662700;2013;20130923;NA;NIVA;  980;2;MYTI EDU;68,24;14,00;NA;15;NA;NA;NA;NA;B; 99;10;48;35,20; 4,70;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
98A2;Svolvær airport area;68,24917;14,662700;2013;20130923;NA;NIVA;  980;3;MYTI EDU;68,24;14,00;NA;15;NA;NA;NA;NA;B; 97;30;49;34,90; 4,70;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I131A;Lastad, Søgne;58,05557; 7,708300;2013;20131017;NA;NIVA; 1310;1;MYTI EDU;58,05; 7,70;NA;NA;NA;NA;NA;NA;B; 20;31;66;55,20; 9,90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
I131A;Lastad, Søgne;58,05557; 7,708300;2013;20131017;NA;NIVA; 1310;2;MYTI EDU;58,05; 7,70;NA;NA;NA;NA;NA;NA;B; 20;36;69;55,10;10,10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
I131A;Lastad, Søgne;58,05557; 7,708300;2013;20131017;NA;NIVA; 1310;3;MYTI EDU;58,05; 7,70;NA;NA;NA;NA;NA;NA;B; 20;34;69;53,80;10,50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
I132;NA;NA;NA;2013;20130905;NA;NIVA; 1320;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B; 50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
I132V;NA;NA;NA;2013;20130525;NA;NIVA; 1321;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B; 50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
I132S;NA;NA;NA;2013;20130725;NA;NIVA; 1322;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B; 50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
I133;Odderøya, Kristiansand harbour;58,13167; 8,001667;2013;20131018;NA;NIVA; 1330;1;MYTI EDU;58,00; 8,00;NA; 7;NA;NA;NA;NA;B; 20;28;60;41,30;10,10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I133;Odderøya, Kristiansand harbour;58,13167; 8,001667;2013;20131018;NA;NIVA; 1330;2;MYTI EDU;58,00; 8,00;NA; 7;NA;NA;NA;NA;B; 20;28;57;40,30; 9,50;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I133;Odderøya, Kristiansand harbour;58,13167; 8,001667;2013;20131018;NA;NIVA; 1330;3;MYTI EDU;58,00; 8,00;NA; 7;NA;NA;NA;NA;B; 20;28;57;39,40; 9,10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I241;Nordnes, Bergen harbour;60,40077; 5,303955;2013;20130911;NA;NIVA; 2410;1;MYTI EDU;60,00; 5,00;NA;24;NA;NA;NA;NA;B; 20;44;60;53,40; 4,80;NA;NA;NA;NA; 23,08;NA;E;NA;NA;NA;NA;NA
I241;Nordnes, Bergen harbour;60,40077; 5,303955;2013;20130911;NA;NIVA; 2410;2;MYTI EDU;60,00; 5,00;NA;24;NA;NA;NA;NA;B; 20;43;62;50,10; 4,90;NA;NA;NA;NA;189,30;NA;E;NA;NA;NA;NA;NA
I301;Akershuskaia, Inner Oslofjord;59,90533;10,736333;2013;20130904;NA;NIVA; 3010;1;MYTI EDU;59,90;10,73;NA;54;NA;NA;NA;NA;B;135;20;29;23,80; 1,90;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I301;Akershuskaia, Inner Oslofjord;59,90533;10,736333;2013;20130904;NA;NIVA; 3010;2;MYTI EDU;59,90;10,73;NA;54;NA;NA;NA;NA;B; 50;30;39;35,90; 2,50;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I301;Akershuskaia, Inner Oslofjord;59,90533;10,736333;2013;20130904;NA;NIVA; 3010;3;MYTI EDU;59,90;10,73;NA;54;NA;NA;NA;NA;B; 50;40;49;45,20; 2,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I304;Gåsøya, Inner Oslofjord;59,85133;10,589000;2013;20130904;NA;NIVA; 3040;1;MYTI EDU;59,85;10,58;NA;51;NA;NA;NA;NA;B;114;19;39;22,40; 3,80;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I304;Gåsøya, Inner Oslofjord;59,85133;10,589000;2013;20130904;NA;NIVA; 3040;2;MYTI EDU;59,85;10,58;NA;51;NA;NA;NA;NA;B; 15;54;68;62,10; 3,80;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I304;Gåsøya, Inner Oslofjord;59,85133;10,589000;2013;20130904;NA;NIVA; 3040;3;MYTI EDU;59,85;10,58;NA;51;NA;NA;NA;NA;B; 15;56;68;62,40; 3,40;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I306;Håøya, Inner Oslofjord;59,71333;10,555167;2013;20130904;NA;NIVA; 3060;1;MYTI EDU;59,71;10,55;NA;42;NA;NA;NA;NA;B; 20;50;69;63,60; 6,80;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I306;Håøya, Inner Oslofjord;59,71333;10,555167;2013;20130904;NA;NIVA; 3060;2;MYTI EDU;59,71;10,55;NA;42;NA;NA;NA;NA;B; 20;55;77;66,20; 7,00;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I306;Håøya, Inner Oslofjord;59,71333;10,555167;2013;20130904;NA;NIVA; 3060;3;MYTI EDU;59,71;10,55;NA;42;NA;NA;NA;NA;B; 20;56;79;65,80; 7,20;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I307;Ramtonholmen, Inner Oslofjord;59,74450;10,522833;2013;20130904;NA;NIVA; 3070;1;MYTI EDU;59,74;10,52;NA;44;NA;NA;NA;NA;B; 14;57;69;63,40; 3,80;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I307;Ramtonholmen, Inner Oslofjord;59,74450;10,522833;2013;20130904;NA;NIVA; 3070;2;MYTI EDU;59,74;10,52;NA;44;NA;NA;NA;NA;B; 15;55;69;62,90; 4,30;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I307;Ramtonholmen, Inner Oslofjord;59,74450;10,522833;2013;20130904;NA;NIVA; 3070;3;MYTI EDU;59,74;10,52;NA;44;NA;NA;NA;NA;B; 14;55;69;63,00; 4,40;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I712;Croftholmen, Langesundfjord;59,04533; 9,706833;2013;20131018;NA;NIVA; 7120;1;MYTI EDU;59,04; 9,70;NA; 2;NA;NA;NA;NA;B;  9;61;78;69,60; 5,10;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I712;Croftholmen, Langesundfjord;59,04533; 9,706833;2013;20131018;NA;NIVA; 7120;2;MYTI EDU;59,04; 9,70;NA; 2;NA;NA;NA;NA;B;  9;63;75;69,40; 3,90;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I023;Singlekalven, Hvaler;59,09511;11,136779;2013;20131014;NA;NIVA; 9230;1;MYTI EDU;59,09;11,13;NA; 5;NA;NA;NA;NA;B; 20;53;74;63,00; 6,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I023;Singlekalven, Hvaler;59,09511;11,136779;2013;20131014;NA;NIVA; 9230;2;MYTI EDU;59,09;11,13;NA; 5;NA;NA;NA;NA;B; 24;51;72;60,50; 5,50;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I023;Singlekalven, Hvaler;59,09511;11,136779;2013;20131014;NA;NIVA; 9230;3;MYTI EDU;59,09;11,13;NA; 5;NA;NA;NA;NA;B; 33;49;75;59,20; 5,40;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I024;Kirkøy, Hvaler;59,07905;10,987336;2013;20131111;NA;NIVA; 9240;1;MYTI EDU; 0,00; 0,00;NA;NA;NA;NA;NA;NA;B; 19;30;44;37,10; 4,40;NA;NA;NA;NA; 64,25;NA;NA;NA;NA;NA;NA;NA
I965;Moholmen, Inner Ranfjord;66,31162;14,125370;2013;20130905;NA;NIVA; 9650;1;MYTI EDU;66,00;14,00;NA;18;NA;NA;NA;NA;B; 74;21;30;25,50; 2,70;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I965;Moholmen, Inner Ranfjord;66,31162;14,125370;2013;20130905;NA;NIVA; 9650;2;MYTI EDU;66,00;14,00;NA;18;NA;NA;NA;NA;B; 49;30;39;34,50; 2,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I965;Moholmen, Inner Ranfjord;66,31162;14,125370;2013;20130905;NA;NIVA; 9650;3;MYTI EDU;66,00;14,00;NA;18;NA;NA;NA;NA;B; 31;40;56;26,40; 4,50;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I969;Bjørnbærviken, Inner Ranfjord;66,28022;14,034900;2013;20130905;NA;NIVA; 9690;1;MYTI EDU;66,00;14,00;NA;16;NA;NA;NA;NA;B; 55;20;32;25,70; 3,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I969;Bjørnbærviken, Inner Ranfjord;66,28022;14,034900;2013;20130905;NA;NIVA; 9690;2;MYTI EDU;66,00;14,00;NA;16;NA;NA;NA;NA;B; 26;31;39;35,40; 2,60;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
I969;Bjørnbærviken, Inner Ranfjord;66,28022;14,034900;2013;20130905;NA;NIVA; 9690;3;MYTI EDU;66,00;14,00;NA;16;NA;NA;NA;NA;B; 26;40;49;44,10; 3,20;NA;NA;NA;NA;NA;NA;E;NA;NA;NA;NA;NA
B2;NA;NA;NA;2013;20130924;NA;NIVA;10002;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B2;NA;NA;NA;2013;20130924;NA;NIVA;10002;2;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B2;NA;NA;NA;2013;20130924;NA;NIVA;10002;3;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B3;NA;NA;NA;2013;20130924;NA;NIVA;10003;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B3;NA;NA;NA;2013;20130924;NA;NIVA;10003;2;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B3;NA;NA;NA;2013;20130924;NA;NIVA;10003;3;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B4;NA;NA;NA;2013;20130924;NA;NIVA;10004;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B4;NA;NA;NA;2013;20130924;NA;NIVA;10004;2;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B4;NA;NA;NA;2013;20130924;NA;NIVA;10004;3;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B5;NA;NA;NA;2013;20130924;NA;NIVA;10005;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B5;NA;NA;NA;2013;20130924;NA;NIVA;10005;2;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B5;NA;NA;NA;2013;20130924;NA;NIVA;10005;3;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B6;NA;NA;NA;2013;20130924;NA;NIVA;10006;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B6;NA;NA;NA;2013;20130924;NA;NIVA;10006;2;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B6;NA;NA;NA;2013;20130924;NA;NIVA;10006;3;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B7;NA;NA;NA;2013;20130924;NA;NIVA;10007;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B7;NA;NA;NA;2013;20130924;NA;NIVA;10007;2;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B7;NA;NA;NA;2013;20130924;NA;NIVA;10007;3;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B10;NA;NA;NA;2013;20130924;NA;NIVA;10010;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B10;NA;NA;NA;2013;20130924;NA;NIVA;10010;2;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B10;NA;NA;NA;2013;20130924;NA;NIVA;10010;3;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B11;NA;NA;NA;2013;20130924;NA;NIVA;10011;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B11;NA;NA;NA;2013;20130924;NA;NIVA;10011;2;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B11;NA;NA;NA;2013;20130924;NA;NIVA;10011;3;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KR1;NA;NA;NA;2013;20130905;NA;NIVA;11001;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B; 50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KR2;NA;NA;NA;2013;20130905;NA;NIVA;11002;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B; 50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KR3;NA;NA;NA;2013;20130905;NA;NIVA;11003;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B; 50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KR4;NA;NA;NA;2013;20130905;NA;NIVA;11004;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B; 50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KR5;NA;NA;NA;2013;20130905;NA;NIVA;11005;1;MYTI EDU;NA;NA;NA;NA;NA;NA;NA;NA;B; 50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B2;NA;NA;NA;2013;20130904;NA;NIVA;15002;1;MYTI EDU;58,86; 9,41;NA;NA;NA;NA;NA;NA;B; 23;50;69;62,30; 5,10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B2;NA;NA;NA;2013;20130904;NA;NIVA;15002;2;MYTI EDU;58,86; 9,41;NA;NA;NA;NA;NA;NA;B; 22;51;69;62,40; 5,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B2;NA;NA;NA;2013;20130904;NA;NIVA;15002;3;MYTI EDU;58,86; 9,41;NA;NA;NA;NA;NA;NA;B; 22;52;69;62,40; 5,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B4;NA;NA;NA;2013;20130904;NA;NIVA;15004;1;MYTI EDU;58,85; 9,44;NA;NA;NA;NA;NA;NA;B; 14;61;75;69,10; 4,20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B4;NA;NA;NA;2013;20130904;NA;NIVA;15004;2;MYTI EDU;58,85; 9,44;NA;NA;NA;NA;NA;NA;B; 14;62;75;68,70; 3,60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B4;NA;NA;NA;2013;20130904;NA;NIVA;15004;3;MYTI EDU;58,85; 9,44;NA;NA;NA;NA;NA;NA;B;  1;63;77;71,10; 4,20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
